movie_id,primary_title
tt0036313,Riding High
tt0036337,Secret Service in Darkest Africa
tt0036349,Sherlock Holmes in Washington
tt0036365,Slightly Dangerous
tt0036367,So Proudly We Hail!
tt0036376,Son of Dracula
tt0036418,Tender Comrade
tt0036432,Thousands Cheer
tt0036441,Tin Pan Alley Cats
tt0036446,Tokio Jokio
tt0036515,Watch on the Rhine
tt0036516,We Dive at Dawn
tt0036533,Whistling in Brooklyn
tt0036549,Yellow Canary
tt0036600,And the Angels Sing
tt0036630,San Pietro
tt0036677,Buffalo Bill
tt0036679,Bugs Bunny Nips the Nips
tt0036697,Captain America
tt0036699,Casanova Brown
tt0036706,Charlie Chan in the Secret Service
tt0036709,Charlie Chan in the Chinese Cat
tt0036711,Christmas Holiday
tt0036715,The Climax
tt0036723,Cover Girl
tt0036753,Delinquent Daughters
tt0036776,The Doughgirls
tt0036811,The Falcon in Mexico
tt0036902,Heavenly Days
tt0036919,Higher and Higher
tt0036926,Home in Indiana
tt0036929,Hotel Reserve
tt0036939,I Won't Play
tt0036962,It Happened Tomorrow
tt0036968,Jammin' the Blues
tt0036970,Janie
tt0036984,Kismet
tt0036989,Burning Hearts
tt0037001,Lady in the Death House
tt0037017,Lifeboat
tt0037027,Lost in a Harem
tt0037029,A Lady Surrenders
tt0037034,Mademoiselle Fifi
tt0037062,Meet the People
tt0037075,Ministry of Fear
tt0037076,Minstrel Man
tt0037077,The Miracle of Morgan's Creek
tt0037084,The Monster Maker
tt0037095,Mr. Winkle Goes to War
tt0037098,The Mummy's Curse
tt0037099,The Mummy's Ghost
tt0037100,Murder in the Blue Room
tt0037120,National Velvet
tt0037136,None Shall Escape
tt0037166,Passage to Marseille
tt0037179,A Place of One's Own
tt0037212,The Rats of Tobruk
tt0037258,Sensations of 1945
tt0037262,Seven Doors to Death
tt0037295,Something for the Boys
tt0037297,Song of the Open Road
tt0037339,Swooner Crooner
tt0037342,Tale of a Dog
tt0037382,To Have and Have Not
tt0037386,"Tomorrow, the World!"
tt0037457,What's Cookin' Doc?
tt0037467,Winged Victory
tt0037470,The Woman of the Town
tt0037474,The Yoke's on Me
tt0037481,Zorro's Black Whip
tt0037508,Along Came Jones
tt0037514,Anchors Aweigh
tt0037538,Betrayal from the East
tt0037554,Boston Blackie's Rendezvous
tt0037594,China's Little Devils
tt0037595,Christmas in Connecticut
tt0037610,Confidential Agent
tt0037611,Conflict
tt0037620,The Crime Doctor's Courage
tt0037621,The Crime Doctor's Warning
tt0037632,Danger Signal
tt0037650,Doll Face
tt0037671,The Enchanted Cottage
tt0037678,Escape in the Fog
tt0037685,Eve Knew Her Apples
tt0037705,Die Fledermaus
tt0037709,Flirty Birdy
tt0037746,God Is My Co-Pilot
tt0037763,Hare Conditioned
tt0037767,Having Wonderful Crime
tt0037792,The House I Live In
tt0037793,House of Dracula
tt0037820,Isle of the Dead
tt0037824,"Ivan the Terrible, Part I"
tt0037911,Micro-Phonies
tt0037929,Mouse in Manhattan
tt0037932,My Name Is Julia Ross
tt0037950,Notorious Gentleman
tt0037956,Odor-Able Kitty
tt0037966,Over 21
tt0037985,The Phantom of 42nd Street
tt0038000,Pride of the Marines
tt0038008,Pursuit to Algiers
tt0038033,Rockin' in the Rockies
tt0038038,Roughly Speaking
tt0038046,"Salome, Where She Danced"
tt0038053,Saratoga Trunk
tt0038080,The Shanghai Cobra
tt0038107,The Southerner
tt0038116,State Fair
tt0038120,Story of G.I. Joe
tt0038126,Strange Illusion
tt0038129,Strangler of the Swamp
tt0038152,Tee for Two
tt0038158,There Goes Kelly
tt0038163,This Man's Navy
tt0038165,A Thousand and One Nights
tt0038166,The Three Caballeros
tt0038230,Voice of the Whistler
tt0038238,Johnny in the Clouds
tt0038245,Where Do We Go from Here?
tt0038260,Wonder Man
tt0038284,Abilene Town
tt0038286,Acrobatty Bunny
tt0038303,Anna and the King of Siam
tt0038333,Baseball Bugs
tt0038343,Bedlam
tt0038344,Beer Barrel Polecats
tt0038360,Black Angel
tt0038363,Blithe Spirit
tt0038370,Blue Skies
tt0038378,Bowery Bombshell
tt0038387,The Brute Man
tt0038402,The Catman of Paris
tt0038455,The Dark Mirror
tt0038470,Devil Bat's Daughter
tt0038492,Dragonwyck
tt0038498,Dual Alibi
tt0038514,The Face of Marble
tt0038517,Faithful in My Fashion
tt0038518,The Falcon's Adventure
tt0038531,The Flying Serpent
tt0038621,House of Horrors
tt0038675,Crisis
tt0038694,Little Giant
tt0038733,A Matter of Life and Death
tt0038758,Murder in the Music Hall
tt0038762,My Darling Clementine
tt0038764,My Pal Trigger
tt0038773,Never Say Goodbye
tt0038786,Northwest Hounded Police
tt0038873,The Razor's Edge
tt0038880,Rhapsody Rabbit
tt0038908,A Scandal in Paris
tt0038922,Sentimental Journey
tt0038958,So Dark the Night
tt0038965,Somewhere in the Night
tt0038973,Specter of the Rose
tt0038991,The Stranger
tt0039029,Three Strangers
tt0039031,Three Wise Fools
tt0039041,Tomorrow Is Forever
tt0039043,Traffic with the Devil
tt0039062,Uncivil War Birds
tt0039066,Undercurrent
tt0039111,The Yearling
tt0039160,The Arnelo Affair
tt0039169,The Bachelor and the Bobby-Soxer
tt0039204,Body and Soul
tt0039210,Border Feud
tt0039211,Born to Kill
tt0039219,Brideless Groom
tt0039262,The Chinese Ring
tt0039277,Copacabana
tt0039286,Crossfire
tt0039294,Daisy Kenyon
tt0039302,Dark Passage
tt0039308,Deep Valley
tt0039311,Desert Fury
tt0039312,Desire Me
tt0039317,The Devil Thumbs a Ride
tt0039335,A Double Life
tt0039357,Escape Me Never
tt0039365,The Fabulous Dorseys
tt0039402,The Fugitive
tt0039416,Gentleman's Agreement
tt0039428,Golden Earrings
tt0039444,Half-Wits Holiday
tt0039453,Heaven Only Knows
tt0039468,Hold That Lion!
tt0039483,I Wonder Who's Kissing Her Now
tt0039492,The Inheritance
tt0039497,The Invisible Mouse
tt0039500,It Had to Be You
tt0039504,Ivy
tt0039545,Lady in the Lake
tt0039574,Living in a Big Way
tt0039586,Love from a Stranger
tt0039589,Lured
tt0039631,Monsieur Verdoux
tt0039637,A Mouse in the House
tt0039645,My Favorite Brunette
tt0039647,My Wild Irish Rose
tt0039659,Night Song
tt0039666,Nora Prentiss
tt0039678,On the Old Spanish Trail
tt0039694,The Paradine Case
tt0039725,Possessed
tt0039737,Pursued
tt0039739,Jenny Lamour
tt0039796,Salt Water Tabby
tt0039797,San Demetrio London
tt0039800,Scared to Death
tt0039819,The Shocking Miss Pilgrim
tt0039820,Shoot to Kill
tt0039839,Slick Hare
tt0039843,So You Want to Be in Pictures
tt0039850,Song of Love
tt0039871,One Wonderful Sunday
tt0039881,T-Men
tt0039896,They Won't Believe Me
tt0039908,Trail Street
tt0039926,The Two Mrs. Carrolls
tt0039931,Unconquered
tt0040076,Adventures of Don Juan
tt0040082,Albuquerque
tt0040087,All My Sons
tt0040092,Love
tt0040109,Arch of Triumph
tt0040175,Blood on the Moon
tt0040187,The Bride Goes Wild
tt0040249,Counterblast
tt0040270,The Dark Past
tt0040281,Deep Waters
tt0040317,The Emperor Waltz
tt0040321,Enchantment
tt0040331,Every Girl Should Be Married
tt0040361,The Foghorn Leghorn
tt0040367,A Foreign Affair
tt0040399,Grand Canyon Trail
tt0040402,Green Grass of Wyoming
tt0040416,Hamlet
tt0040432,Here Comes Trouble
tt0040438,Hills of Home
tt0040444,Hollow Triumph
tt0040472,Inner Sanctum
tt0040499,June Bride
tt0040500,Jungle Goddess
tt0040501,Jungle Jim
tt0040504,Operation Swallow: The Battle for Heavy Water
tt0040508,Killer Diller
tt0040513,The Kissing Bandit
tt0040522,Bicycle Thieves
tt0040525,The Lady from Shanghai
tt0040548,Dulcimer Street
tt0040550,Louisiana Story
tt0040558,Macbeth
tt0040582,Mexican Hayride
tt0040597,Miranda
tt0040613,Mr. Blandings Builds His Dream House
tt0040626,My Dear Secretary
tt0040652,The Noose Hangs High
tt0040669,One Touch of Venus
tt0040694,The Pirate
tt0040720,Rachel and the Stranger
tt0040733,The Return of the Whistler
tt0040737,Bitter Rice
tt0040740,Road House
tt0040760,Scaredy Cat
tt0040781,Shivering Sherlocks
tt0040823,"Sorry, Wrong Number"
tt0040848,Summer Holiday
tt0040862,Tarzan and the Mermaids
tt0040869,That Lady in Ermine
tt0040871,There's Good Boos to-Night
tt0040875,Three Daring Daughters
tt0040877,The Three Weird Sisters
tt0040884,The Time of Your Life
tt0040907,The Truce Hurts
tt0040932,Variety Time
tt0040971,Winter Meeting
tt0041038,The Lone Ranger
tt0041094,The Adventures of Ichabod and Mr. Toad
tt0041098,Africa Screams
tt0041134,The Astonished Heart
tt0041162,Batman and Robin
tt0041182,Black Magic
tt0041190,The Blue Lagoon
tt0041198,Border Incident
tt0041207,The Bribe
tt0041223,Canadian Pacific
tt0041238,Challenge to Lassie
tt0041247,Christopher Columbus
tt0041253,Colorado Territory
tt0041259,A Connecticut Yankee in King Arthur's Court
tt0041268,Criss Cross
tt0041310,Dough for the Do-Do
tt0041327,"East Side, West Side"
tt0041346,The Fan
tt0041361,The Fighting Kentuckian
tt0041391,Frigid Hare
tt0041416,Give Us This Day
tt0041420,The Golden Stallion
tt0041428,The Great Gatsby
tt0041487,House of Strangers
tt0041503,Impact
tt0041507,In the Good Old Summertime
tt0041513,Intruder in the Dust
tt0041523,Jigsaw
tt0041526,John Loves Mary
tt0041550,A Kiss in the Dark
tt0041555,Knock on Any Door
tt0041594,Little Women
tt0041613,Ma and Pa Kettle
tt0041647,Maytime in Mayfair
tt0041650,Mighty Joe Young
tt0041671,My Dream Is Yours
tt0041699,Stray Dog
tt0041715,Omoo-Omoo the Shark God
tt0041737,Passport to Pimlico
tt0041761,Port of New York
tt0041771,Puce Moment
tt0041776,The Queen of Spades
tt0041842,Blood of the Beasts
tt0041847,Scene of the Crime
tt0041865,Wild Weed
tt0041891,So Much for So Little
tt0041892,So You Think You're Not Guilty
tt0041902,Sorrowful Jones
tt0041931,Stromboli
tt0041949,Tell It to the Judge
tt0041954,Tension
tt0041955,That Forsyte Woman
tt0041959,The Third Man
tt0041983,Trapped
tt0042039,Whirlpool
tt0042041,White Heat
tt0042042,Who Done It?
tt0042061,The Younger Brothers
tt0042189,Alice in Wonderland
tt0042191,All a Bir-r-r-d
tt0042210,Utopia
tt0042229,The Baron of Arizona
tt0042247,The Big Hangover
tt0042248,Big House Bunny
tt0042255,Captain Blackjack
tt0042279,Branded
tt0042286,Broken Arrow
tt0042304,Canary Row
tt0042315,The Cariboo Trail
tt0042332,Cinderella
tt0042333,The Clouded Yellow
tt0042360,Cue Ball Cat
tt0042372,Dallas
tt0042393,Destination Moon
tt0042397,Dial 1119
tt0042423,The Dungeon of Harrow
tt0042428,Edge of Doom
tt0042477,The Flowers of St. Francis
tt0042486,Frühling auf dem Eis
tt0042509,The Glass Menagerie
tt0042524,The Great Rupert
tt0042541,The Happiest Days of Your Life
tt0042544,Harriet Craig
tt0042546,Harvey
tt0042579,House by the River
tt0042582,Hunt the Man Down
tt0042583,Hurdy-Gurdy Hare
tt0042609,The Jackie Robinson Story
tt0042619,Diary of a Country Priest
tt0042643,The Killer That Stalked New York
tt0042644,Kim
tt0042648,Kiss Tomorrow Goodbye
tt0042650,Kon-Tiki
tt0042700,Madeleine
tt0042702,The Magnificent Yankee
tt0042707,The Man Who Cheated Himself
tt0042744,Montana
tt0042752,Trio
tt0042767,My Blue Heaven
tt0042784,Never a Dull Moment
tt0042819,Our Very Own
tt0042824,Outrage
tt0042832,Panic in the Streets
tt0042855,Prehistoric Women
tt0042872,Rabbit's Moon
tt0042874,Radar Secret Service
tt0042893,Riding High
tt0042897,Rocketship X-M
tt0042928,The Scarlet Pumpernickel
tt0042935,The Secret Fury
tt0042947,September Affair
tt0042958,Scandal
tt0042976,The Sleeping City
tt0042982,"So Young, So Bad"
tt0042994,Stage Fright
tt0043013,The Sundowners
tt0043014,Sunset Boulevard
tt0043027,The Tattooed Stranger
tt0043037,Texas Tom
tt0043045,Three Secrets
tt0043053,The Toast of New Orleans
tt0043084,Song of Love
tt0043117,Wagon Master
tt0043132,Where the Sidewalk Ends
tt0043137,Winchester '73
tt0043147,The Wooden Horse
tt0043224,The Red Skelton Hour
tt0043262,Across the Wide Missouri
tt0043278,An American in Paris
tt0043288,Anne of the Indies
tt0043360,Bride of the Gorilla
tt0043372,Calling Bulldog Drummond
tt0043376,Canned Feud
tt0043400,Cheese Chasers
tt0043401,Chicago Calling
tt0043408,The Cimarron Kid
tt0043455,David and Bathsheba
tt0043461,The Desert Fox: The Story of Rommel
tt0043469,Distant Drums
tt0043503,The Enforcer
tt0043511,Europe '51
tt0043526,Father's Little Dividend
tt0043540,Fixed Bayonets!
tt0043545,Flight to Mars
tt0043548,Flying Padre
tt0043550,Follow the Sun
tt0043581,Gerald McBoing-Boing
tt0043591,Gold Raiders
tt0043595,"Goodbye, My Fancy"
tt0043599,The Great Caruso
tt0043618,Happy Go Lovely
tt0043625,He Ran All the Way
tt0043643,His Kind of Woman
tt0043660,The House on Telegraph Hill
tt0043665,I Was a Communist for the F.B.I.
tt0043758,Lost Planet Airmen
tt0043781,Man in the Saddle
tt0043790,Mask of the Avenger
tt0043809,Miracle in Milan
tt0043822,Mr. Imperium
tt0043852,Night Into Morning
tt0043880,On Moonlight Bay
tt0043885,Only the Valiant
tt0043895,The Painted Hills
tt0043910,Payment on Demand
tt0043959,Rawhide
tt0043961,The Red Badge of Courage
tt0043964,Return to Glennascaul
tt0043980,Rooty Toot Toot
tt0043989,Sailor Beware
tt0044000,The White Sheik
tt0044013,The Second Woman
tt0044014,Secret People
tt0044030,Show Boat
tt0044040,Sirocco
tt0044045,Slaughter Trail
tt0044061,The Son of Dr. Jekyll
tt0044070,Starlift
tt0044075,Storm Warning
tt0044079,Strangers on a Train
tt0044083,The Strip
tt0044091,Superman and the Mole-Men
tt0044110,Ten Tall Men
tt0044136,Tomorrow Is Another Day
tt0044154,Tweety's S.O.S.
tt0044158,Two Tickets to Broadway
tt0044166,The Unknown Man
tt0044170,Man of Straw
tt0044202,The Well
tt0044209,The Whip Hand
tt0044224,You're in the Navy Now
tt0044269,I Married Joan
tt0044279,Mister Peepers
tt0044320,Abbott and Costello Meet Captain Kidd
tt0044333,Against All Flags
tt0044364,Another Man's Poison
tt0044370,April in Paris
tt0044379,Assignment: Paris
tt0044382,The Atomic City
tt0044391,The Bad and the Beautiful
tt0044404,"Beep, Beep"
tt0044406,Bela Lugosi Meets a Brooklyn Gorilla
tt0044414,The Curious Adventures of Mr. Wonderbird
tt0044417,"Beware, My Lovely"
tt0044419,The Big Sky
tt0044423,The Black Castle
tt0044449,The Brigand
tt0044453,The Brute
tt0044462,Bwana Devil
tt0044475,Captain Pirate
tt0044502,Clash by Night
tt0044533,Deadline - U.S.A.
tt0044557,Don't Bother to Knock
tt0044573,The Duel at Silver Creek
tt0044579,Eight Iron Men
tt0044640,Forbidden Fruit
tt0044662,A Girl in Every Port
tt0044672,The Greatest Show on Earth
tt0044692,The Hasty Hare
tt0044713,The Hoaxters
tt0044735,I Dream of Jeanie
tt0044751,Invitation
tt0044755,Island of Desire
tt0044758,It Grows on Trees
tt0044762,Jack and the Beanstalk
tt0044765,The Jazz Singer
tt0044778,The Jungle
tt0044789,Kansas City Confidential
tt0044811,Secrets of Women
tt0044829,The Lavender Hill Mob
tt0044855,Lovely to Look At
tt0044872,The Man Behind the Gun
tt0044876,The Man in the White Suit
tt0044896,The Member of the Wedding
tt0044900,The Merry Widow
tt0044907,Les Miserables
tt0044908,Miss Robin Hood
tt0044916,Monkey Business
tt0044941,My Son John
tt0044962,Never Wave at a WAC
tt0044997,One Minute to Zero
tt0045012,Pat and Mike
tt0045020,Penny Princess
tt0045027,La petite Aurore l'enfant martyre
tt0045029,Phone Call from a Stranger
tt0045049,The Pride of St. Louis
tt0045062,Rabbit Seasoning
tt0045064,Radar Men from the Moon
tt0045094,Road to Bali
tt0045115,Sally and Saint Anne
tt0045130,The Seafarers
tt0045144,She's Working Her Way Through College
tt0045216,Talk About a Stranger
tt0045237,Thunderbirds
tt0045265,Crazy for Love
tt0045307,"Wait Till the Sun Shines, Nellie"
tt0045339,The World in His Arms
tt0045483,Aida
tt0045492,All I Desire
tt0045609,Cat-Women of the Moon
tt0045621,The Charge at Feather River
tt0045631,City That Never Sleeps
tt0045664,Curtain Up
tt0045693,Do Bigha Zamin
tt0045718,Easy to Love
tt0045737,Escape from Fort Bravo
tt0045758,Fear and Desire
tt0045808,Genevieve
tt0045810,Gentlemen Prefer Blondes
tt0045815,The Girl Next Door
tt0045822,Give a Girl a Break
tt0045826,Glen or Glenda
tt0045839,Gilbert and Sullivan
tt0045891,How to Marry a Millionaire
tt0045902,"I, the Jury"
tt0045919,Island in the Sky
tt0045925,Jack Slade
tt0045931,Jennifer
tt0045932,Jeopardy
tt0045958,The Kid from Left Field
tt0045992,The Lawless Breed
tt0045995,Let's Do It Again
tt0046022,The Earrings of Madame De...
tt0046026,The Magnetic Monster
tt0046029,Malta Story
tt0046057,The Maze
tt0046081,Mister Scoutmaster
tt0046094,The Moon Is Blue
tt0046149,The Proud and the Beautiful
tt0046161,Paratrooper
tt0046171,A Peck o' Trouble
tt0046183,Peter Pan
tt0046187,Pickup on South Street
tt0046198,Pony Express
tt0046240,Riders to the Stars
tt0046298,Serpent of the Nile
tt0046330,Small Town Girl
tt0046368,The Steel Lady
tt0046372,Stolen Identity
tt0046374,The Story of Three Loves
tt0046375,The Stranger Wore a Gun
tt0046398,Take the High Ground!
tt0046432,Terror on a Train
tt0046436,The Titfield Thunderbolt
tt0046446,Torch Song
tt0046547,White Witch Doctor
tt0046550,Wild Women
tt0046647,Stories of the Century
tt0046658,Victory at Sea
tt0046688,Ah! The Beautiful Priestesses of Bacchus
tt0046719,Apache
tt0046750,Late Chrysanthemums
tt0046757,Beachhead
tt0046766,The Belles of St. Trinian's
tt0046788,The Black Rider
tt0046791,Black Widow
tt0046807,Brigadoon
tt0046851,A Story from Chikamatsu
tt0046874,The Country Girl
tt0046878,Crime Wave
tt0046906,Destry
tt0046921,Doctor in the House
tt0046949,The Egyptian
tt0046951,Elephant Walk
tt0046969,The Fast and the Furious
tt0046970,The Detective
tt0046980,Fireman Save My Child
tt0046998,French Cancan
tt0047000,The French Line
tt0047013,Garden of Evil
tt0047073,Hell and High Water
tt0047123,It Should Happen to You
tt0047167,A Lesson in Love
tt0047184,Living It Up
tt0047189,Long John Silver's Return to Treasure Island
tt0047191,"The Long, Long Trailer"
tt0047200,The Mad Magician
tt0047203,Magnificent Obsession
tt0047259,The Story of Vickie
tt0047263,Naked Alibi
tt0047284,No Barking
tt0047365,Prince Valiant
tt0047366,Princess of the Nile
tt0047369,Prisoner of War
tt0047370,Private Hell 36
tt0047376,The Purple Plain
tt0047377,Pushover
tt0047388,The Raid
tt0047400,Red Garters
tt0047417,Riot in Cell Block 11
tt0047422,River of No Return
tt0047472,Seven Brides for Seven Brothers
tt0047522,A Star Is Born
tt0047526,Stop! Look! And Hasten!
tt0047542,Suddenly
tt0047550,Susan Slept Here
tt0047559,Target Earth
tt0047574,There's No Business Like Show Business
tt0047590,Tobor the Great
tt0047603,Track of the Cat
tt0047641,Valley of the Kings
tt0047679,Witness to Murder
tt0047686,The Yellow Tomahawk
tt0047688,Young at Heart
tt0047813,An Alligator Named Daisy
tt0047834,Animal Farm
tt0047841,As Long as They're Happy
tt0047860,Battle Cry
tt0047878,The Big Combo
tt0047879,"Big House, U.S.A."
tt0047880,The Big Knife
tt0047889,Blood Alley
tt0047904,A Bullet for Joey
tt0047934,Chicago Syndicate
tt0047944,The Cobweb
tt0047954,Count Three and Pray
tt0047956,The Court-Martial of Billy Mitchell
tt0047960,Creature with the Atom Brain
tt0047966,Cult of the Cobra
tt0047976,Dementia
tt0047985,The Desperate Hours
tt0048021,Rififi
tt0048034,The End of the Affair
tt0048055,The Far Country
tt0048108,Guns Don't Argue
tt0048111,Gentlemen Marry Brunettes
tt0048130,"Good Morning, Miss Dove"
tt0048131,Good Will to Men
tt0048140,Guys and Dolls
tt0048188,I Am a Camera
tt0048190,I Died a Thousand Times
tt0048199,Illegal
tt0048261,Kiss Me Deadly
tt0048289,A Lawless Street
tt0048295,The Last Ten Days
tt0048316,Love Is a Many-Splendored Thing
tt0048317,Love Me or Leave Me
tt0048339,Man with the Gun
tt0048340,Man Without a Star
tt0048347,The Man with the Golden Arm
tt0048445,Oklahoma!
tt0048452,Ordet
tt0048459,Our Miss Brooks
tt0048488,The Phenix City Story
tt0048512,The Prisoner
tt0048517,The Prodigal
tt0048527,Queen Bee
tt0048535,Rage at Dawn
tt0048545,Rebel Without a Cause
tt0048557,The Road to Denver
tt0048588,The Scarlet Coat
tt0048642,Son of Sinbad
tt0048649,Speedy Gonzales
tt0048667,Strategic Air Command
